Document_No,Dominant_Topic,media,political elite,other,public
12503,2.0,0,0,0,1
11974,0.0,0,0,0,1
11975,1.0,0,0,0,1
11976,3.0,0,0,0,1
11979,0.0,0,0,0,1
11980,2.0,0,0,0,1
11981,2.0,0,0,0,1
11988,3.0,0,0,0,1
11989,2.0,0,0,0,1
11991,2.0,0,0,0,1
11992,2.0,0,0,0,1
11994,2.0,0,0,0,1
11998,0.0,0,0,0,1
12002,2.0,0,0,0,1
12003,3.0,0,0,0,1
12005,2.0,0,0,0,1
12006,3.0,0,0,0,1
12007,2.0,0,0,0,1
12008,3.0,0,0,0,1
12009,3.0,0,0,0,1
12010,2.0,0,0,0,1
12011,3.0,0,0,0,1
12012,3.0,0,0,0,1
12013,3.0,0,0,0,1
12017,0.0,0,0,0,1
12019,2.0,0,0,0,1
12021,0.0,0,0,0,1
12023,0.0,0,0,0,1
12024,2.0,0,0,0,1
12025,2.0,0,0,0,1
12026,2.0,0,0,0,1
12027,1.0,0,0,0,1
12029,2.0,0,0,0,1
12031,2.0,0,0,0,1
12033,0.0,0,0,0,1
12034,2.0,0,0,0,1
12035,0.0,0,0,0,1
12036,2.0,0,0,0,1
12038,1.0,0,0,0,1
12039,2.0,0,0,0,1
12041,1.0,0,0,0,1
12855,0.0,0,0,0,1
12042,2.0,0,0,0,1
12043,2.0,0,0,0,1
12044,2.0,0,0,0,1
12046,2.0,0,0,0,1
12047,2.0,0,0,0,1
12048,2.0,0,0,0,1
12050,3.0,0,0,0,1
12052,1.0,0,0,0,1
12053,2.0,0,0,0,1
12054,3.0,0,0,0,1
12055,3.0,0,0,0,1
12056,2.0,0,0,0,1
12057,1.0,0,0,0,1
12058,4.0,0,0,0,1
12059,4.0,0,0,0,1
12060,2.0,0,0,0,1
12542,0.0,0,0,0,1
12062,0.0,0,0,0,1
12063,2.0,0,0,0,1
12066,3.0,0,0,0,1
12067,2.0,0,0,0,1
12068,2.0,0,0,0,1
12069,2.0,0,0,0,1
12070,0.0,0,0,0,1
12071,0.0,0,0,0,1
12082,3.0,0,0,0,1
12072,1.0,0,0,0,1
12073,2.0,0,0,0,1
12075,2.0,0,0,0,1
12077,2.0,0,0,0,1
12078,2.0,0,0,0,1
12079,2.0,0,0,0,1
12080,2.0,0,0,0,1
12081,3.0,0,0,0,1
12083,2.0,0,0,0,1
12085,2.0,0,0,0,1
12086,2.0,0,0,0,1
12087,4.0,0,0,0,1
12088,0.0,0,0,0,1
12089,2.0,0,0,0,1
12090,2.0,0,0,0,1
12184,2.0,0,0,0,1
12091,2.0,0,0,0,1
12092,2.0,0,0,0,1
12093,1.0,0,0,0,1
12096,2.0,0,0,0,1
12097,2.0,0,0,0,1
12098,3.0,0,0,0,1
12099,0.0,0,0,0,1
12100,1.0,0,0,0,1
12101,2.0,0,0,0,1
12102,2.0,0,0,0,1
12103,2.0,0,0,0,1
12104,2.0,0,0,0,1
12105,3.0,0,0,0,1
12107,2.0,0,0,0,1
12108,2.0,0,0,0,1
12109,2.0,0,0,0,1
12110,0.0,0,0,0,1
12112,2.0,0,0,0,1
12113,2.0,0,0,0,1
12114,3.0,0,0,0,1
12115,2.0,0,0,0,1
12116,2.0,0,0,0,1
12117,0.0,0,0,0,1
12118,0.0,0,0,0,1
12120,2.0,0,0,0,1
12121,2.0,0,0,0,1
12123,2.0,0,0,0,1
12124,1.0,0,0,0,1
12126,2.0,0,0,0,1
12127,2.0,0,0,0,1
12129,2.0,0,0,0,1
12130,3.0,0,0,0,1
12131,2.0,0,0,0,1
12132,2.0,0,0,0,1
12133,3.0,0,0,0,1
12134,2.0,0,0,0,1
12135,2.0,0,0,0,1
12136,2.0,0,0,0,1
12138,2.0,0,0,0,1
12144,1.0,0,0,0,1
12145,1.0,0,0,0,1
12146,2.0,0,0,0,1
12147,0.0,0,0,0,1
12149,0.0,0,0,0,1
12150,2.0,0,0,0,1
12152,1.0,0,0,0,1
12153,1.0,0,0,0,1
12154,2.0,0,0,0,1
12155,3.0,0,0,0,1
12867,3.0,0,0,0,1
12156,2.0,0,0,0,1
12157,2.0,0,0,0,1
12159,3.0,0,0,0,1
12463,0.0,0,0,0,1
12533,0.0,0,0,0,1
12585,0.0,0,0,0,1
12586,0.0,0,0,0,1
12161,2.0,0,0,0,1
12162,2.0,0,0,0,1
12163,2.0,0,0,0,1
12164,1.0,0,0,0,1
12167,0.0,0,0,0,1
12168,0.0,0,0,0,1
12170,3.0,0,0,0,1
12171,3.0,0,0,0,1
12172,3.0,0,0,0,1
12200,3.0,0,0,0,1
12173,3.0,0,0,0,1
12174,3.0,0,0,0,1
12175,2.0,0,0,0,1
12177,3.0,0,0,0,1
12178,2.0,0,0,0,1
12179,3.0,0,0,0,1
12180,0.0,0,0,0,1
12181,0.0,0,0,0,1
12183,2.0,0,0,0,1
12187,3.0,0,0,0,1
12191,0.0,0,0,0,1
12192,2.0,0,0,0,1
12193,0.0,0,0,0,1
12194,3.0,0,0,0,1
12195,4.0,0,0,0,1
12196,1.0,0,0,0,1
12197,3.0,0,0,0,1
12199,2.0,0,0,0,1
12202,0.0,0,0,0,1
12204,3.0,0,0,0,1
12205,2.0,0,0,0,1
12206,2.0,0,0,0,1
12207,2.0,0,0,0,1
12211,3.0,0,0,0,1
12212,3.0,0,0,0,1
12214,3.0,0,0,0,1
12216,0.0,0,0,0,1
12217,2.0,0,0,0,1
12218,3.0,0,0,0,1
12219,0.0,0,0,0,1
12220,1.0,0,0,0,1
12221,3.0,0,0,0,1
12224,2.0,0,0,0,1
12225,1.0,0,0,0,1
12227,2.0,0,0,0,1
12228,3.0,0,0,0,1
12229,3.0,0,0,0,1
12230,2.0,0,0,0,1
12231,2.0,0,0,0,1
12232,2.0,0,0,0,1
12233,2.0,0,0,0,1
12234,3.0,0,0,0,1
12236,2.0,0,0,0,1
12237,0.0,0,0,0,1
12238,0.0,0,0,0,1
12239,2.0,0,0,0,1
12240,2.0,0,0,0,1
12241,3.0,0,0,0,1
12244,2.0,0,0,0,1
12247,3.0,0,0,0,1
12248,3.0,0,0,0,1
12249,0.0,0,0,0,1
12251,2.0,0,0,0,1
12252,0.0,0,0,0,1
12253,2.0,0,0,0,1
12254,1.0,0,0,0,1
12257,2.0,0,0,0,1
12261,2.0,0,0,0,1
12262,2.0,0,0,0,1
12263,2.0,0,0,0,1
12266,2.0,0,0,0,1
12268,2.0,0,0,0,1
12269,2.0,0,0,0,1
12271,2.0,0,0,0,1
12274,2.0,0,0,0,1
12275,2.0,0,0,0,1
12276,1.0,0,0,0,1
12277,2.0,0,0,0,1
12278,3.0,0,0,0,1
12280,3.0,0,0,0,1
12281,1.0,0,0,0,1
12283,2.0,0,0,0,1
12284,2.0,0,0,0,1
12285,2.0,0,0,0,1
12287,2.0,0,0,0,1
12288,1.0,0,0,0,1
12289,2.0,0,0,0,1
12290,4.0,0,0,0,1
12291,1.0,0,0,0,1
12292,2.0,0,0,0,1
12293,0.0,0,0,0,1
12297,1.0,0,0,0,1
12298,0.0,0,0,0,1
12299,2.0,0,0,0,1
12301,3.0,0,0,0,1
12302,0.0,0,0,0,1
12305,2.0,0,0,0,1
12306,2.0,0,0,0,1
12309,2.0,0,0,0,1
12311,2.0,0,0,0,1
12312,2.0,0,0,0,1
12317,2.0,0,0,0,1
12318,2.0,0,0,0,1
12319,0.0,0,0,0,1
12320,0.0,0,0,0,1
12322,2.0,0,0,0,1
12323,2.0,0,0,0,1
12324,2.0,0,0,0,1
12325,2.0,0,0,0,1
12326,4.0,0,0,0,1
12327,2.0,0,0,0,1
12329,2.0,0,0,0,1
12330,3.0,0,0,0,1
12335,3.0,0,0,0,1
12336,3.0,0,0,0,1
12338,0.0,0,0,0,1
12339,2.0,0,0,0,1
12342,0.0,0,0,0,1
12343,2.0,0,0,0,1
12344,2.0,0,0,0,1
12346,0.0,0,0,0,1
12348,2.0,0,0,0,1
12354,2.0,0,0,0,1
12350,2.0,0,0,0,1
12351,2.0,0,0,0,1
12352,2.0,0,0,0,1
12353,2.0,0,0,0,1
12355,0.0,0,0,0,1
12357,2.0,0,0,0,1
12358,2.0,0,0,0,1
12359,2.0,0,0,0,1
12360,2.0,0,0,0,1
12439,0.0,0,0,0,1
12361,2.0,0,0,0,1
12362,1.0,0,0,0,1
12363,2.0,0,0,0,1
12364,2.0,0,0,0,1
12365,0.0,0,0,0,1
12368,3.0,0,0,0,1
12370,2.0,0,0,0,1
12371,0.0,0,0,0,1
12372,2.0,0,0,0,1
12374,2.0,0,0,0,1
12375,2.0,0,0,0,1
12381,2.0,0,0,0,1
12387,2.0,0,0,0,1
12394,2.0,0,0,0,1
12376,2.0,0,0,0,1
12377,2.0,0,0,0,1
12378,3.0,0,0,0,1
12380,2.0,0,0,0,1
12449,2.0,0,0,0,1
12383,2.0,0,0,0,1
12386,3.0,0,0,0,1
12389,3.0,0,0,0,1
12390,0.0,0,0,0,1
12391,3.0,0,0,0,1
12392,0.0,0,0,0,1
12397,4.0,0,0,0,1
12398,2.0,0,0,0,1
12399,2.0,0,0,0,1
12400,1.0,0,0,0,1
12401,0.0,0,0,0,1
12402,0.0,0,0,0,1
12404,2.0,0,0,0,1
12406,0.0,0,0,0,1
12407,2.0,0,0,0,1
12408,3.0,0,0,0,1
12409,0.0,0,0,0,1
12410,2.0,0,0,0,1
12411,2.0,0,0,0,1
12413,2.0,0,0,0,1
12415,3.0,0,0,0,1
12416,3.0,0,0,0,1
12430,3.0,0,0,0,1
12421,3.0,0,0,0,1
12646,0.0,0,0,0,1
12424,2.0,0,0,0,1
12426,2.0,0,0,0,1
12427,2.0,0,0,0,1
12429,2.0,0,0,0,1
12433,2.0,0,0,0,1
12435,2.0,0,0,0,1
12436,2.0,0,0,0,1
12437,0.0,0,0,0,1
12438,1.0,0,0,0,1
12442,3.0,0,0,0,1
12445,1.0,0,0,0,1
12446,2.0,0,0,0,1
12447,0.0,0,0,0,1
12448,2.0,0,0,0,1
12450,2.0,0,0,0,1
12451,2.0,0,0,0,1
12453,4.0,0,0,0,1
12454,2.0,0,0,0,1
12455,3.0,0,0,0,1
12457,0.0,0,0,0,1
12458,0.0,0,0,0,1
12459,2.0,0,0,0,1
12460,3.0,0,0,0,1
12462,2.0,0,0,0,1
12464,2.0,0,0,0,1
12465,3.0,0,0,0,1
12466,2.0,0,0,0,1
12467,0.0,0,0,0,1
12468,2.0,0,0,0,1
12469,3.0,0,0,0,1
12470,0.0,0,0,0,1
12471,2.0,0,0,0,1
12472,3.0,0,0,0,1
12473,2.0,0,0,0,1
12475,3.0,0,0,0,1
12477,3.0,0,0,0,1
12478,2.0,0,0,0,1
12479,2.0,0,0,0,1
12482,3.0,0,0,0,1
12484,0.0,0,0,0,1
12486,2.0,0,0,0,1
12488,2.0,0,0,0,1
12492,2.0,0,0,0,1
12490,0.0,0,0,0,1
12491,3.0,0,0,0,1
12493,0.0,0,0,0,1
12495,2.0,0,0,0,1
12496,2.0,0,0,0,1
12497,2.0,0,0,0,1
12499,0.0,0,0,0,1
12500,2.0,0,0,0,1
12502,2.0,0,0,0,1
12505,2.0,0,0,0,1
12508,2.0,0,0,0,1
12510,1.0,0,0,0,1
12511,2.0,0,0,0,1
12513,2.0,0,0,0,1
12514,3.0,0,0,0,1
12516,0.0,0,0,0,1
12517,2.0,0,0,0,1
12519,2.0,0,0,0,1
12520,2.0,0,0,0,1
12521,1.0,0,0,0,1
12522,3.0,0,0,0,1
12536,0.0,0,0,0,1
12523,2.0,0,0,0,1
12525,3.0,0,0,0,1
12526,3.0,0,0,0,1
12527,3.0,0,0,0,1
12528,3.0,0,0,0,1
12529,0.0,0,0,0,1
12530,2.0,0,0,0,1
12531,1.0,0,0,0,1
12532,2.0,0,0,0,1
12534,2.0,0,0,0,1
12537,0.0,0,0,0,1
12539,0.0,0,0,0,1
12668,0.0,0,0,0,1
12819,0.0,0,0,0,1
12540,2.0,0,0,0,1
12541,0.0,0,0,0,1
12543,0.0,0,0,0,1
12546,0.0,0,0,0,1
12547,2.0,0,0,0,1
12548,0.0,0,0,0,1
12550,0.0,0,0,0,1
12551,2.0,0,0,0,1
12553,2.0,0,0,0,1
12555,2.0,0,0,0,1
12558,2.0,0,0,0,1
12560,2.0,0,0,0,1
12561,3.0,0,0,0,1
12562,0.0,0,0,0,1
12563,3.0,0,0,0,1
12565,2.0,0,0,0,1
12566,2.0,0,0,0,1
12567,2.0,0,0,0,1
12570,2.0,0,0,0,1
12572,2.0,0,0,0,1
12576,0.0,0,0,0,1
12577,3.0,0,0,0,1
12578,2.0,0,0,0,1
12579,2.0,0,0,0,1
12580,2.0,0,0,0,1
12581,2.0,0,0,0,1
12584,3.0,0,0,0,1
12587,3.0,0,0,0,1
12588,2.0,0,0,0,1
12589,2.0,0,0,0,1
12590,0.0,0,0,0,1
12591,0.0,0,0,0,1
12592,0.0,0,0,0,1
12594,3.0,0,0,0,1
12597,4.0,0,0,0,1
12598,0.0,0,0,0,1
12600,2.0,0,0,0,1
12602,2.0,0,0,0,1
12604,0.0,0,0,0,1
12605,3.0,0,0,0,1
12607,2.0,0,0,0,1
12608,2.0,0,0,0,1
12609,0.0,0,0,0,1
12610,2.0,0,0,0,1
12611,2.0,0,0,0,1
12612,3.0,0,0,0,1
12614,3.0,0,0,0,1
12618,2.0,0,0,0,1
12619,2.0,0,0,0,1
12624,3.0,0,0,0,1
12625,2.0,0,0,0,1
12626,2.0,0,0,0,1
12627,3.0,0,0,0,1
12631,3.0,0,0,0,1
12635,0.0,0,0,0,1
12636,3.0,0,0,0,1
12639,3.0,0,0,0,1
12641,3.0,0,0,0,1
12642,3.0,0,0,0,1
12654,3.0,0,0,0,1
12655,3.0,0,0,0,1
12643,1.0,0,0,0,1
12649,0.0,0,0,0,1
12644,3.0,0,0,0,1
12645,1.0,0,0,0,1
12647,2.0,0,0,0,1
12650,3.0,0,0,0,1
12652,2.0,0,0,0,1
12653,2.0,0,0,0,1
12656,2.0,0,0,0,1
12658,2.0,0,0,0,1
12661,2.0,0,0,0,1
12662,1.0,0,0,0,1
12663,4.0,0,0,0,1
12664,2.0,0,0,0,1
12666,3.0,0,0,0,1
12667,0.0,0,0,0,1
12670,0.0,0,0,0,1
12866,3.0,0,0,0,1
12672,3.0,0,0,0,1
12676,3.0,0,0,0,1
12677,3.0,0,0,0,1
12678,0.0,0,0,0,1
12680,0.0,0,0,0,1
12682,2.0,0,0,0,1
12685,3.0,0,0,0,1
12686,0.0,0,0,0,1
12688,2.0,0,0,0,1
12690,3.0,0,0,0,1
12691,4.0,0,0,0,1
12692,2.0,0,0,0,1
12693,3.0,0,0,0,1
12694,0.0,0,0,0,1
12698,2.0,0,0,0,1
12699,3.0,0,0,0,1
12700,3.0,0,0,0,1
12701,0.0,0,0,0,1
12702,2.0,0,0,0,1
12705,2.0,0,0,0,1
12707,3.0,0,0,0,1
12710,2.0,0,0,0,1
12709,3.0,0,0,0,1
12711,2.0,0,0,0,1
12712,3.0,0,0,0,1
12713,3.0,0,0,0,1
12714,3.0,0,0,0,1
12715,0.0,0,0,0,1
12716,3.0,0,0,0,1
12717,0.0,0,0,0,1
12718,3.0,0,0,0,1
12719,3.0,0,0,0,1
12721,1.0,0,0,0,1
12723,1.0,0,0,0,1
12727,0.0,0,0,0,1
12728,2.0,0,0,0,1
12729,1.0,0,0,0,1
12735,0.0,0,0,0,1
12730,3.0,0,0,0,1
12731,2.0,0,0,0,1
12732,2.0,0,0,0,1
12733,1.0,0,0,0,1
12734,0.0,0,0,0,1
12737,1.0,0,0,0,1
12738,2.0,0,0,0,1
12740,3.0,0,0,0,1
12741,3.0,0,0,0,1
12743,3.0,0,0,0,1
12744,4.0,0,0,0,1
12745,2.0,0,0,0,1
12746,2.0,0,0,0,1
12749,0.0,0,0,0,1
12750,2.0,0,0,0,1
12752,2.0,0,0,0,1
12754,2.0,0,0,0,1
12755,0.0,0,0,0,1
12769,0.0,0,0,0,1
12770,0.0,0,0,0,1
12756,2.0,0,0,0,1
12758,2.0,0,0,0,1
12759,2.0,0,0,0,1
12761,0.0,0,0,0,1
12762,0.0,0,0,0,1
12763,1.0,0,0,0,1
12764,3.0,0,0,0,1
12766,3.0,0,0,0,1
12767,3.0,0,0,0,1
12771,4.0,0,0,0,1
12772,4.0,0,0,0,1
12773,2.0,0,0,0,1
12774,2.0,0,0,0,1
12775,3.0,0,0,0,1
12777,4.0,0,0,0,1
12778,3.0,0,0,0,1
12779,0.0,0,0,0,1
12780,0.0,0,0,0,1
12781,2.0,0,0,0,1
12782,0.0,0,0,0,1
12783,3.0,0,0,0,1
12784,3.0,0,0,0,1
12785,1.0,0,0,0,1
12786,4.0,0,0,0,1
12787,2.0,0,0,0,1
12791,3.0,0,0,0,1
12792,3.0,0,0,0,1
12793,2.0,0,0,0,1
12796,2.0,0,0,0,1
12797,1.0,0,0,0,1
12799,2.0,0,0,0,1
12800,2.0,0,0,0,1
12804,3.0,0,0,0,1
12805,2.0,0,0,0,1
12806,3.0,0,0,0,1
12807,2.0,0,0,0,1
12809,3.0,0,0,0,1
12810,3.0,0,0,0,1
12811,2.0,0,0,0,1
12812,2.0,0,0,0,1
12813,0.0,0,0,0,1
12815,3.0,0,0,0,1
12816,3.0,0,0,0,1
12817,2.0,0,0,0,1
12818,2.0,0,0,0,1
12820,1.0,0,0,0,1
12821,1.0,0,0,0,1
12823,0.0,0,0,0,1
12824,4.0,0,0,0,1
12828,3.0,0,0,0,1
12825,0.0,0,0,0,1
12826,1.0,0,0,0,1
12829,2.0,0,0,0,1
12830,1.0,0,0,0,1
12831,3.0,0,0,0,1
12832,4.0,0,0,0,1
12834,2.0,0,0,0,1
12835,2.0,0,0,0,1
12836,0.0,0,0,0,1
12837,4.0,0,0,0,1
12838,0.0,0,0,0,1
12839,2.0,0,0,0,1
12841,0.0,0,0,0,1
12843,0.0,0,0,0,1
12844,2.0,0,0,0,1
12845,0.0,0,0,0,1
12846,0.0,0,0,0,1
12849,2.0,0,0,0,1
12850,2.0,0,0,0,1
12851,3.0,0,0,0,1
12852,3.0,0,0,0,1
12857,4.0,0,0,0,1
12859,3.0,0,0,0,1
12860,0.0,0,0,0,1
12861,2.0,0,0,0,1
12863,2.0,0,0,0,1
12864,3.0,0,0,0,1
12927,4.0,0,0,0,1
12865,2.0,0,0,0,1
12869,0.0,0,0,0,1
12871,3.0,0,0,0,1
12872,4.0,0,0,0,1
12873,0.0,0,0,0,1
12909,2.0,0,0,0,1
12875,0.0,0,0,0,1
12877,0.0,0,0,0,1
12879,3.0,0,0,0,1
12881,2.0,0,0,0,1
12882,2.0,0,0,0,1
12883,3.0,0,0,0,1
12884,0.0,0,0,0,1
12885,2.0,0,0,0,1
12888,2.0,0,0,0,1
12889,0.0,0,0,0,1
12891,2.0,0,0,0,1
12892,4.0,0,0,0,1
12893,3.0,0,0,0,1
12914,4.0,0,0,0,1
12894,1.0,0,0,0,1
12895,1.0,0,0,0,1
12896,0.0,0,0,0,1
12897,0.0,0,0,0,1
12898,2.0,0,0,0,1
12904,1.0,0,0,0,1
12899,2.0,0,0,0,1
12900,2.0,0,0,0,1
12901,1.0,0,0,0,1
12902,0.0,0,0,0,1
12903,1.0,0,0,0,1
12906,3.0,0,0,0,1
12907,3.0,0,0,0,1
12908,1.0,0,0,0,1
12910,0.0,0,0,0,1
12912,3.0,0,0,0,1
12913,1.0,0,0,0,1
12915,0.0,0,0,0,1
12918,3.0,0,0,0,1
12920,2.0,0,0,0,1
12921,2.0,0,0,0,1
12923,3.0,0,0,0,1
12924,4.0,0,0,0,1
12928,3.0,0,0,0,1
12929,2.0,0,0,0,1
12930,1.0,0,0,0,1
12932,3.0,0,0,0,1
12933,1.0,0,0,1,0
13523,1.0,0,0,1,0
13626,1.0,0,0,1,0
12934,3.0,0,0,1,0
12972,3.0,0,0,1,0
13107,3.0,0,0,1,0
13117,3.0,0,0,1,0
13137,3.0,0,0,1,0
13341,3.0,0,0,1,0
13367,3.0,0,0,1,0
12935,3.0,0,0,1,0
13059,3.0,0,0,1,0
13062,4.0,0,0,1,0
13191,0.0,0,0,1,0
13197,3.0,0,0,1,0
13581,3.0,0,0,1,0
12936,3.0,0,0,1,0
12937,3.0,0,0,1,0
13238,3.0,0,0,1,0
13239,3.0,0,0,1,0
13307,3.0,0,0,1,0
12938,3.0,0,0,1,0
13005,3.0,0,0,1,0
13217,3.0,0,0,1,0
13228,3.0,0,0,1,0
13243,0.0,0,0,1,0
13296,3.0,0,0,1,0
13392,3.0,0,0,1,0
13500,2.0,0,0,1,0
12939,3.0,0,0,1,0
13214,3.0,0,0,1,0
13215,2.0,0,0,1,0
13261,3.0,0,0,1,0
13415,3.0,0,0,1,0
13416,2.0,0,0,1,0
13628,3.0,0,0,1,0
13629,2.0,0,0,1,0
12940,3.0,0,0,1,0
13076,4.0,0,0,1,0
13255,3.0,0,0,1,0
13498,0.0,0,0,1,0
12941,3.0,0,0,1,0
12964,3.0,0,0,1,0
13073,3.0,0,0,1,0
13226,3.0,0,0,1,0
13433,0.0,0,0,1,0
13446,2.0,0,0,1,0
13485,2.0,0,0,1,0
13583,0.0,0,0,1,0
13596,0.0,0,0,1,0
13597,1.0,0,0,1,0
13599,3.0,0,0,1,0
13604,0.0,0,0,1,0
13612,0.0,0,0,1,0
13620,0.0,0,0,1,0
12942,0.0,0,0,1,0
12945,0.0,0,0,1,0
13097,4.0,0,0,1,0
13204,0.0,0,0,1,0
13205,0.0,0,0,1,0
13207,2.0,0,0,1,0
13208,2.0,0,0,1,0
13287,1.0,0,0,1,0
13356,0.0,0,0,1,0
13358,2.0,0,0,1,0
13480,1.0,0,0,1,0
13519,2.0,0,0,1,0
13521,2.0,0,0,1,0
13528,0.0,0,0,1,0
13529,0.0,0,0,1,0
13530,0.0,0,0,1,0
13557,0.0,0,0,1,0
13561,2.0,0,0,1,0
13565,2.0,0,0,1,0
13575,2.0,0,0,1,0
13578,2.0,0,0,1,0
13594,0.0,0,0,1,0
13606,0.0,0,0,1,0
13627,1.0,0,0,1,0
12943,3.0,0,0,1,0
12965,3.0,0,0,1,0
12966,2.0,0,0,1,0
12944,3.0,0,0,1,0
13354,3.0,0,0,1,0
12946,3.0,0,0,1,0
12987,1.0,0,0,1,0
12988,1.0,0,0,1,0
13003,3.0,0,0,1,0
12947,3.0,0,0,1,0
13633,3.0,0,0,1,0
12948,3.0,0,0,1,0
13011,4.0,0,0,1,0
13014,3.0,0,0,1,0
13032,0.0,0,0,1,0
13033,0.0,0,0,1,0
12949,3.0,0,0,1,0
13229,0.0,0,0,1,0
13235,0.0,0,0,1,0
12950,3.0,0,0,1,0
12951,3.0,0,0,1,0
12953,0.0,0,0,1,0
12962,0.0,0,0,1,0
12963,1.0,0,0,1,0
12984,3.0,0,0,1,0
13150,0.0,0,0,1,0
13151,0.0,0,0,1,0
13172,2.0,0,0,1,0
13173,3.0,0,0,1,0
13174,2.0,0,0,1,0
13175,0.0,0,0,1,0
13259,3.0,0,0,1,0
13260,0.0,0,0,1,0
13401,0.0,0,0,1,0
13478,3.0,0,0,1,0
12952,3.0,0,0,1,0
13281,0.0,0,0,1,0
13613,1.0,0,0,1,0
13640,0.0,0,0,1,0
12954,3.0,0,0,1,0
12955,3.0,0,0,1,0
13030,3.0,0,0,1,0
13064,3.0,0,0,1,0
13329,2.0,0,0,1,0
13499,2.0,0,0,1,0
13595,1.0,0,0,1,0
12956,3.0,0,0,1,0
13049,2.0,0,0,1,0
13138,4.0,0,0,1,0
13236,3.0,0,0,1,0
13315,3.0,0,0,1,0
13346,3.0,0,0,1,0
13395,2.0,0,0,1,0
13417,2.0,0,0,1,0
13469,2.0,0,0,1,0
13569,2.0,0,0,1,0
13571,3.0,0,0,1,0
13642,2.0,0,0,1,0
12957,3.0,0,0,1,0
13010,3.0,0,0,1,0
12958,3.0,0,0,1,0
12959,3.0,0,0,1,0
13493,2.0,0,0,1,0
13494,0.0,0,0,1,0
12960,3.0,0,0,1,0
13248,3.0,0,0,1,0
13292,3.0,0,0,1,0
13418,0.0,0,0,1,0
12961,3.0,0,0,1,0
13103,3.0,0,0,1,0
12967,3.0,0,0,1,0
12989,4.0,0,0,1,0
13089,3.0,0,0,1,0
13240,3.0,0,0,1,0
13541,2.0,0,0,1,0
13610,2.0,0,0,1,0
12968,3.0,0,0,1,0
13179,3.0,0,0,1,0
13221,3.0,0,0,1,0
13284,2.0,0,0,1,0
13339,0.0,0,0,1,0
13609,2.0,0,0,1,0
12969,0.0,0,0,1,0
12970,0.0,0,0,1,0
13060,4.0,0,0,1,0
13198,0.0,0,0,1,0
13199,0.0,0,0,1,0
13201,2.0,0,0,1,0
13277,3.0,0,0,1,0
12971,3.0,0,0,1,0
13258,3.0,0,0,1,0
13402,2.0,0,0,1,0
12973,3.0,0,0,1,0
13265,2.0,0,0,1,0
13516,3.0,0,0,1,0
12974,0.0,0,0,1,0
13237,1.0,0,0,1,0
12975,1.0,0,0,1,0
13087,3.0,0,0,1,0
13185,2.0,0,0,1,0
12976,3.0,0,0,1,0
12977,3.0,0,0,1,0
13337,2.0,0,0,1,0
13344,4.0,0,0,1,0
12978,3.0,0,0,1,0
13171,2.0,0,0,1,0
13203,3.0,0,0,1,0
13384,2.0,0,0,1,0
13590,2.0,0,0,1,0
13591,2.0,0,0,1,0
13617,0.0,0,0,1,0
13639,0.0,0,0,1,0
13641,0.0,0,0,1,0
12979,3.0,0,0,1,0
13119,0.0,0,0,1,0
13280,3.0,0,0,1,0
13502,2.0,0,0,1,0
13503,0.0,0,0,1,0
12980,3.0,0,0,1,0
13035,1.0,0,0,1,0
13276,3.0,0,0,1,0
13551,0.0,0,0,1,0
12981,4.0,0,0,1,0
12990,4.0,0,0,1,0
13100,0.0,0,0,1,0
13267,3.0,0,0,1,0
12982,0.0,0,0,1,0
13157,0.0,0,0,1,0
13423,0.0,0,0,1,0
13550,0.0,0,0,1,0
12983,4.0,0,0,1,0
12991,1.0,0,0,1,0
13355,2.0,0,0,1,0
13380,1.0,0,0,1,0
12985,4.0,0,0,1,0
12986,4.0,0,0,1,0
13026,4.0,0,0,1,0
13050,4.0,0,0,1,0
13052,4.0,0,0,1,0
13069,4.0,0,0,1,0
13114,4.0,0,0,1,0
13120,4.0,0,0,1,0
13121,0.0,0,0,1,0
13122,4.0,0,0,1,0
13128,3.0,0,0,1,0
13129,3.0,0,0,1,0
13294,0.0,0,0,1,0
13427,0.0,0,0,1,0
13548,4.0,0,0,1,0
13549,4.0,0,0,1,0
12992,4.0,0,0,1,0
13044,1.0,0,0,1,0
13183,2.0,0,0,1,0
13359,0.0,0,0,1,0
13360,0.0,0,0,1,0
13361,0.0,0,0,1,0
13362,0.0,0,0,1,0
13363,0.0,0,0,1,0
13389,0.0,0,0,1,0
13390,0.0,0,0,1,0
13393,0.0,0,0,1,0
13398,4.0,0,0,1,0
13425,0.0,0,0,1,0
13432,3.0,0,0,1,0
13481,0.0,0,0,1,0
13482,0.0,0,0,1,0
13483,0.0,0,0,1,0
13520,2.0,0,0,1,0
13536,0.0,0,0,1,0
13542,1.0,0,0,1,0
13562,1.0,0,0,1,0
13563,0.0,0,0,1,0
13584,1.0,0,0,1,0
13593,0.0,0,0,1,0
13601,3.0,0,0,1,0
12993,3.0,0,0,1,0
13193,0.0,0,0,1,0
13225,3.0,0,0,1,0
13585,3.0,0,0,1,0
12994,1.0,0,0,1,0
13055,0.0,0,0,1,0
13233,2.0,0,0,1,0
13517,1.0,0,0,1,0
12995,3.0,0,0,1,0
12996,3.0,0,0,1,0
12997,3.0,0,0,1,0
12998,3.0,0,0,1,0
12999,3.0,0,0,1,0
13570,3.0,0,0,1,0
13572,3.0,0,0,1,0
13573,3.0,0,0,1,0
13574,3.0,0,0,1,0
13646,3.0,0,0,1,0
